file_name,split,audio_path,transcript_source,method,speaker_id,writer_id,audio_clipping,background_noise_audible,quiet_speaker,overall_quality_of_the_audio,ground_truth_phrase,input_transcript,predicted_transcript,transcript_exact_match,transcript_similarity,transcript_word_overlap,ground_truth_prompt,predicted_clinical_label,clinical_label_exact_match,clinical_label_similarity,clinical_label_word_overlap,confidence,top_3_labels,actual_label_in_top_3,human_review_recommended,human_review_reason,chief_complaint,symptoms,body_parts,acuity,few_shot_example_count,few_shot_example_file_names,few_shot_example_labels,stt_model,extraction_model,chat_latency_seconds,stt_cost,chat_cost,stt_seconds_billed,stt_input_tokens,stt_output_tokens,chat_input_tokens,chat_output_tokens
1249120_44259428_100443017.wav,validate,data/recordings/validate/1249120_44259428_100443017.wav,gold,zero_shot,44259428,44124309,no_clipping,light_noise,audible_speaker,3.67,there pain in my foot,there pain in my foot,,,,,Foot ache,Foot ache,True,1.0,1.0,0.92,Foot ache | Internal pain | Joint pain,True,False,auto_accept,Patient reports pain in the foot.,foot pain,foot,low,0,,,,anthropic/claude-haiku-4.5,2.1266,,0.001465,,,,,
1249120_44259428_100443017.wav,validate,data/recordings/validate/1249120_44259428_100443017.wav,gold,few_shot,44259428,44124309,no_clipping,light_noise,audible_speaker,3.67,there pain in my foot,there pain in my foot,,,,,Foot ache,Foot ache,True,1.0,1.0,0.95,Foot ache | Joint pain | Muscle pain,True,False,auto_accept,Patient reports pain in the foot.,pain in foot,foot,low,4,1249120_44160489_54954142.wav | 1249120_44160489_24871058.wav | 1249120_44246595_25466020.wav | 1249120_44160489_53189650.wav,Muscle pain | Cough | Internal pain | Back pain,,anthropic/claude-haiku-4.5,1.3629,,0.001606,,,,,
1249120_44246595_95208403.wav,validate,data/recordings/validate/1249120_44246595_95208403.wav,gold,zero_shot,44246595,44118742,no_clipping,no_noise,audible_speaker,3.67,I can't stand with this horrible feeling in my stomach,I can't stand with this horrible feeling in my stomach,,,,,Stomach ache,Stomach ache,True,1.0,1.0,0.92,Stomach ache | Internal pain | Body feels weak,True,False,auto_accept,Patient reports severe stomach pain that prevents standing.,Severe stomach pain | Unable to stand,Stomach,medium,0,,,,anthropic/claude-haiku-4.5,1.9364,,0.001521,,,,,
1249120_44246595_95208403.wav,validate,data/recordings/validate/1249120_44246595_95208403.wav,gold,few_shot,44246595,44118742,no_clipping,no_noise,audible_speaker,3.67,I can't stand with this horrible feeling in my stomach,I can't stand with this horrible feeling in my stomach,,,,,Stomach ache,Stomach ache,True,1.0,1.0,0.95,Stomach ache | Internal pain | Body feels weak,True,False,auto_accept,Patient reports severe stomach discomfort that is affecting their ability to stand.,horrible feeling in stomach | unable to stand,stomach,medium,4,1249120_44188922_44459296.wav | 1249120_44246595_26715904.wav | 1249120_44188922_37008932.wav | 1249120_44188922_24155893.wav,Stomach ache | Neck pain | Body feels weak | Head ache,,anthropic/claude-haiku-4.5,1.6383,,0.00171,,,,,
1249120_44246595_86895734.wav,validate,data/recordings/validate/1249120_44246595_86895734.wav,gold,zero_shot,44246595,44218005,no_clipping,no_noise,audible_speaker,4,Surgical wound infections,Surgical wound infections,,,,,Infected wound,Infected wound,True,1.0,1.0,0.92,Infected wound | Open wound | Internal pain,True,False,auto_accept,Patient has a surgical wound infection.,wound infection | post-surgical complication,surgical site,high,0,,,,anthropic/claude-haiku-4.5,1.9703,,0.001489,,,,,
1249120_44246595_86895734.wav,validate,data/recordings/validate/1249120_44246595_86895734.wav,gold,few_shot,44246595,44218005,no_clipping,no_noise,audible_speaker,4,Surgical wound infections,Surgical wound infections,,,,,Infected wound,Infected wound,True,1.0,1.0,0.95,Infected wound | Open wound | Skin issue,True,False,auto_accept,Patient has a surgical wound infection.,infection | wound complications,surgical wound site,high,4,1249120_44188922_16063469.wav | 1249120_44160489_104477041.wav | 1249120_44194084_44797818.wav | 1249120_44235678_30259629.wav,Infected wound | Open wound | Blurry vision | Skin issue,,anthropic/claude-haiku-4.5,1.7641,,0.001613,,,,,
1249120_44259428_50914735.wav,validate,data/recordings/validate/1249120_44259428_50914735.wav,gold,zero_shot,44259428,42082009,no_clipping,light_noise,audible_speaker,3,I feel lightheaded when I stand up,I feel lightheaded when I stand up,,,,,Feeling dizzy,Feeling dizzy,True,1.0,1.0,0.85,Feeling dizzy | Body feels weak | Feeling cold,True,False,auto_accept,Patient experiences lightheadedness upon standing.,Lightheadedness | Dizziness when standing,,medium,0,,,,anthropic/claude-haiku-4.5,1.1879,,0.001529,,,,,
1249120_44259428_50914735.wav,validate,data/recordings/validate/1249120_44259428_50914735.wav,gold,few_shot,44259428,42082009,no_clipping,light_noise,audible_speaker,3,I feel lightheaded when I stand up,I feel lightheaded when I stand up,,,,,Feeling dizzy,Feeling dizzy,True,1.0,1.0,0.85,Feeling dizzy | Body feels weak | Blurry vision,True,False,auto_accept,Patient experiences lightheadedness upon standing.,lightheadedness | dizziness when standing,head,medium,4,1249120_44220382_92518551.wav | 1249120_44160489_39396966.wav | 1249120_44235678_80508606.wav | 1249120_44176037_70263526.wav,Emotional pain | Feeling dizzy | Blurry vision | Joint pain,,anthropic/claude-haiku-4.5,1.3592,,0.001694,,,,,
1249120_44259428_31222743.wav,validate,data/recordings/validate/1249120_44259428_31222743.wav,gold,zero_shot,44259428,43318517,no_clipping,light_noise,audible_speaker,3.33,My body feels weak and I tried to make it relax but it stills pain me,My body feels weak and I tried to make it relax but it stills pain me,,,,,Body feels weak,Body feels weak,True,1.0,1.0,0.75,Body feels weak | Internal pain | Muscle pain,True,False,auto_accept,Patient reports generalized body weakness with associated pain despite attempts to rest.,body weakness | pain | difficulty relaxing,whole body,medium,0,,,,anthropic/claude-haiku-4.5,1.5704,,0.001543,,,,,
1249120_44259428_31222743.wav,validate,data/recordings/validate/1249120_44259428_31222743.wav,gold,few_shot,44259428,43318517,no_clipping,light_noise,audible_speaker,3.33,My body feels weak and I tried to make it relax but it stills pain me,My body feels weak and I tried to make it relax but it stills pain me,,,,,Body feels weak,Body feels weak,True,1.0,1.0,0.75,Body feels weak | Internal pain | Muscle pain,True,False,auto_accept,Patient reports generalized body weakness and persistent pain despite attempts to rest.,body feels weak | persistent pain | pain not relieved by rest,body,low,4,1249120_44246595_25957473.wav | 1249120_44220382_73167442.wav | 1249120_44246595_46752969.wav | 1249120_44194084_33388678.wav,Body feels weak | Stomach ache | Injury from sports | Muscle pain,,anthropic/claude-haiku-4.5,1.6946,,0.001774,,,,,
1249120_44259428_34986999.wav,validate,data/recordings/validate/1249120_44259428_34986999.wav,gold,zero_shot,44259428,43755034,no_clipping,light_noise,audible_speaker,3.67,I get clusters of pimples on my face that never go away.,I get clusters of pimples on my face that never go away.,,,,,Acne,Acne,True,1.0,1.0,0.95,Acne | Skin issue | Emotional pain,True,False,auto_accept,Patient reports persistent clusters of pimples on the face.,clusters of pimples | persistent acne,face,low,0,,,,anthropic/claude-haiku-4.5,1.6629,,0.00158,,,,,
1249120_44259428_34986999.wav,validate,data/recordings/validate/1249120_44259428_34986999.wav,gold,few_shot,44259428,43755034,no_clipping,light_noise,audible_speaker,3.67,I get clusters of pimples on my face that never go away.,I get clusters of pimples on my face that never go away.,,,,,Acne,Acne,True,1.0,1.0,0.95,Acne | Skin issue | Body feels weak,True,False,auto_accept,Patient reports persistent clusters of pimples on the face.,clusters of pimples | persistent eruptions,face,low,4,1249120_44176037_73192675.wav | 1249120_44197979_76013119.wav | 1249120_44197979_109954671.wav | 1249120_44246595_13494572.wav,Acne | Skin issue | Body feels weak | Hard to breath,,anthropic/claude-haiku-4.5,1.4584,,0.001707,,,,,
1249120_44259428_28102523.wav,validate,data/recordings/validate/1249120_44259428_28102523.wav,gold,zero_shot,44259428,21665495,no_clipping,light_noise,audible_speaker,3.33,I have an open wound in my arm,I have an open wound in my arm,,,,,Open wound,Open wound,True,1.0,1.0,0.95,Open wound | Infected wound | Skin issue,True,False,auto_accept,Patient has an open wound on the arm.,open wound,arm,medium,0,,,,anthropic/claude-haiku-4.5,2.0986,,0.001468,,,,,
1249120_44259428_28102523.wav,validate,data/recordings/validate/1249120_44259428_28102523.wav,gold,few_shot,44259428,21665495,no_clipping,light_noise,audible_speaker,3.33,I have an open wound in my arm,I have an open wound in my arm,,,,,Open wound,Open wound,True,1.0,1.0,0.95,Open wound | Infected wound | Skin issue,True,False,auto_accept,Patient has an open wound on the arm.,open wound | wound on arm,arm,medium,4,1249120_44220382_68839138.wav | 1249120_44176037_102837935.wav | 1249120_44246595_72677345.wav | 1249120_44176037_92329827.wav,Emotional pain | Head ache | Muscle pain | Heart hurts,,anthropic/claude-haiku-4.5,1.5927,,0.001629,,,,,
1249120_44259428_54047497.wav,validate,data/recordings/validate/1249120_44259428_54047497.wav,gold,zero_shot,44259428,42082009,no_clipping,light_noise,audible_speaker,3.33,I'm having a hard time reading because the letters are all fuzzy,I'm having a hard time reading because the letters are all fuzzy,,,,,Blurry vision,Blurry vision,True,1.0,1.0,0.95,Blurry vision | Head ache | Feeling dizzy,True,False,auto_accept,Patient reports difficulty reading due to fuzzy vision.,Blurry vision | Difficulty reading | Fuzzy letters,Eyes,medium,0,,,,anthropic/claude-haiku-4.5,1.4962,,0.001574,,,,,
1249120_44259428_54047497.wav,validate,data/recordings/validate/1249120_44259428_54047497.wav,gold,few_shot,44259428,42082009,no_clipping,light_noise,audible_speaker,3.33,I'm having a hard time reading because the letters are all fuzzy,I'm having a hard time reading because the letters are all fuzzy,,,,,Blurry vision,Blurry vision,True,1.0,1.0,0.95,Blurry vision | Head ache | Feeling dizzy,True,False,auto_accept,Patient reports difficulty reading due to fuzzy vision.,blurred vision | difficulty reading | fuzzy letters,eyes,low,4,1249120_44197979_24602195.wav | 1249120_44197979_36600706.wav | 1249120_44176037_93714115.wav | 1249120_44142156_102100267.wav,Ear ache | Hard to breath | Muscle pain | Emotional pain,,anthropic/claude-haiku-4.5,1.5026,,0.001715,,,,,
1249120_44259428_51361064.wav,validate,data/recordings/validate/1249120_44259428_51361064.wav,gold,zero_shot,44259428,40632132,no_clipping,light_noise,audible_speaker,3.33,"It is hard to breath when I am in the underground metro station, why?","It is hard to breath when I am in the underground metro station, why?",,,,,Hard to breath,Hard to breath,True,1.0,1.0,0.85,Hard to breath | Feeling dizzy | Body feels weak,True,False,auto_accept,Patient experiences difficulty breathing in underground metro stations.,Dyspnea in enclosed spaces | Difficulty breathing in underground environments,Lungs | Respiratory system,medium,0,,,,anthropic/claude-haiku-4.5,1.8654,,0.001586,,,,,
1249120_44259428_51361064.wav,validate,data/recordings/validate/1249120_44259428_51361064.wav,gold,few_shot,44259428,40632132,no_clipping,light_noise,audible_speaker,3.33,"It is hard to breath when I am in the underground metro station, why?","It is hard to breath when I am in the underground metro station, why?",,,,,Hard to breath,Hard to breath,True,1.0,1.0,0.85,Hard to breath | Body feels weak | Feeling dizzy,True,False,auto_accept,Patient experiences difficulty breathing when in underground metro stations.,difficulty breathing | shortness of breath in enclosed spaces,lungs | respiratory system,medium,4,1249120_44220382_60080281.wav | 1249120_44220382_85329668.wav | 1249120_44142156_78886399.wav | 1249120_44235678_13002551.wav,Shoulder pain | Body feels weak | Feeling dizzy | Head ache,,anthropic/claude-haiku-4.5,1.5238,,0.001734,,,,,
1249120_44259428_38940948.wav,validate,data/recordings/validate/1249120_44259428_38940948.wav,gold,zero_shot,44259428,40632132,no_clipping,light_noise,audible_speaker,3,I feel cold although we are in summer.,I feel cold although we are in summer.,,,,,Feeling cold,Feeling cold,True,1.0,1.0,0.85,Feeling cold | Body feels weak | Feeling dizzy,True,False,auto_accept,Patient reports feeling cold despite summer season.,Feeling cold | chills,,low,0,,,,anthropic/claude-haiku-4.5,2.2962,,0.001489,,,,,
1249120_44259428_38940948.wav,validate,data/recordings/validate/1249120_44259428_38940948.wav,gold,few_shot,44259428,40632132,no_clipping,light_noise,audible_speaker,3,I feel cold although we are in summer.,I feel cold although we are in summer.,,,,,Feeling cold,Feeling cold,True,1.0,1.0,0.92,Feeling cold | Body feels weak | Feeling dizzy,True,False,auto_accept,Patient reports feeling cold despite warm summer weather.,feeling cold | chills,,low,4,1249120_44160489_28078826.wav | 1249120_44246595_72597543.wav | 1249120_44160489_24871058.wav | 1249120_44174241_106127699.wav,Knee pain | Neck pain | Cough | Stomach ache,,anthropic/claude-haiku-4.5,1.8013,,0.001629,,,,,
1249120_44259428_53172278.wav,validate,data/recordings/validate/1249120_44259428_53172278.wav,gold,zero_shot,44259428,40632132,no_clipping,light_noise,audible_speaker,3,"I have a blurry vision since I woke up this morning, what could be the reason?","I have a blurry vision since I woke up this morning, what could be the reason?",,,,,Blurry vision,Blurry vision,True,1.0,1.0,0.95,Blurry vision | Head ache | Feeling dizzy,True,False,auto_accept,Patient reports blurry vision that started upon waking this morning.,Blurry vision | Vision onset this morning,Eyes,medium,0,,,,anthropic/claude-haiku-4.5,2.3608,,0.001581,,,,,
1249120_44259428_53172278.wav,validate,data/recordings/validate/1249120_44259428_53172278.wav,gold,few_shot,44259428,40632132,no_clipping,light_noise,audible_speaker,3,"I have a blurry vision since I woke up this morning, what could be the reason?","I have a blurry vision since I woke up this morning, what could be the reason?",,,,,Blurry vision,Blurry vision,True,1.0,1.0,0.95,Blurry vision | Feeling dizzy | Head ache,True,False,auto_accept,Patient reports blurry vision that started upon waking this morning.,Blurry vision,Eyes,medium,4,1249120_44194084_21837810.wav | 1249120_44220382_41016711.wav | 1249120_44176037_93714115.wav | 1249120_44176037_85896912.wav,Blurry vision | Back pain | Muscle pain | Feeling dizzy,,anthropic/claude-haiku-4.5,2.0015,,0.001736,,,,,
1249120_44259428_65420088.wav,validate,data/recordings/validate/1249120_44259428_65420088.wav,gold,zero_shot,44259428,21665495,no_clipping,light_noise,audible_speaker,3.67,I feel pain when i think of her,I feel pain when i think of her,,,,,Emotional pain,Emotional pain,True,1.0,1.0,0.85,Emotional pain | Internal pain | Head ache,True,False,auto_accept,Patient experiences emotional pain triggered by thoughts of a specific person.,Pain triggered by thinking of someone | Emotional distress,,low,0,,,,anthropic/claude-haiku-4.5,1.3972,,0.001523,,,,,
1249120_44259428_65420088.wav,validate,data/recordings/validate/1249120_44259428_65420088.wav,gold,few_shot,44259428,21665495,no_clipping,light_noise,audible_speaker,3.67,I feel pain when i think of her,I feel pain when i think of her,,,,,Emotional pain,Emotional pain,True,1.0,1.0,0.85,Emotional pain | Internal pain | Heart hurts,True,False,auto_accept,Patient experiences emotional pain when thinking of someone.,pain triggered by thoughts | emotional distress,,low,4,1249120_44246595_31879288.wav | 1249120_44160489_24871058.wav | 1249120_44160489_28078826.wav | 1249120_44246595_72597543.wav,Emotional pain | Cough | Knee pain | Neck pain,,anthropic/claude-haiku-4.5,1.3998,,0.001631,,,,,
1249120_44259428_75102963.wav,validate,data/recordings/validate/1249120_44259428_75102963.wav,gold,zero_shot,44259428,19638651,no_clipping,light_noise,audible_speaker,3,I cut my hand a couple of days ago and although I didn't think I needed it stitches it hasn't closed up.,I cut my hand a couple of days ago and although I didn't think I needed it stitches it hasn't closed up.,,,,,Open wound,Open wound,True,1.0,1.0,0.92,Open wound | Infected wound | Internal pain,True,False,auto_accept,Patient has an open hand laceration from two days ago that has not closed.,Laceration | Wound not healing | Wound not closing,Hand,medium,0,,,,anthropic/claude-haiku-4.5,1.4447,,0.001572,,,,,
1249120_44259428_75102963.wav,validate,data/recordings/validate/1249120_44259428_75102963.wav,gold,few_shot,44259428,19638651,no_clipping,light_noise,audible_speaker,3,I cut my hand a couple of days ago and although I didn't think I needed it stitches it hasn't closed up.,I cut my hand a couple of days ago and although I didn't think I needed it stitches it hasn't closed up.,,,,,Open wound,Open wound,True,1.0,1.0,0.85,Open wound | Infected wound | Injury from sports,True,False,auto_accept,Patient has an open hand wound from several days ago that has not healed or closed.,wound not closing | bleeding or open laceration,hand,medium,4,1249120_44235678_49221773.wav | 1249120_44246595_46752969.wav | 1249120_44246595_25957473.wav | 1249120_44197979_15645117.wav,Open wound | Injury from sports | Body feels weak | Foot ache,,anthropic/claude-haiku-4.5,1.5981,,0.001763,,,,,
1249120_44263136_18526428.wav,validate,data/recordings/validate/1249120_44263136_18526428.wav,gold,zero_shot,44263136,44246595,no_clipping,light_noise,audible_speaker,3.33,In highschool I had a lot of acne.,In highschool I had a lot of acne.,,,,,Acne,Acne,True,1.0,1.0,0.95,Acne | Skin issue | Emotional pain,True,False,auto_accept,History of acne during high school.,acne,skin,low,0,,,,anthropic/claude-haiku-4.5,1.1894,,0.001517,,,,,
1249120_44263136_18526428.wav,validate,data/recordings/validate/1249120_44263136_18526428.wav,gold,few_shot,44263136,44246595,no_clipping,light_noise,audible_speaker,3.33,In highschool I had a lot of acne.,In highschool I had a lot of acne.,,,,,Acne,Acne,True,1.0,1.0,0.95,Acne | Skin issue | Emotional pain,True,False,auto_accept,History of acne during high school.,acne,skin,low,4,1249120_44220382_104802531.wav | 1249120_44176037_46744530.wav | 1249120_44220382_56651795.wav | 1249120_44176037_102837935.wav,Hair falling out | Shoulder pain | Knee pain | Head ache,,anthropic/claude-haiku-4.5,1.2537,,0.001616,,,,,
1249120_44259428_76204403.wav,validate,data/recordings/validate/1249120_44259428_76204403.wav,gold,zero_shot,44259428,41918114,no_clipping,light_noise,audible_speaker,3.67,I feel increased heart rate with prick,I feel increased heart rate with prick,,,,,Heart hurts,Heart hurts,True,1.0,1.0,0.72,Heart hurts | Internal pain | Body feels weak,True,True,high_risk_label_low_confidence,Patient reports increased heart rate with chest prick sensation.,increased heart rate | chest prick sensation,chest | heart,high,0,,,,anthropic/claude-haiku-4.5,2.0064,,0.001523,,,,,
1249120_44259428_76204403.wav,validate,data/recordings/validate/1249120_44259428_76204403.wav,gold,few_shot,44259428,41918114,no_clipping,light_noise,audible_speaker,3.67,I feel increased heart rate with prick,I feel increased heart rate with prick,,,,,Heart hurts,Heart hurts,True,1.0,1.0,0.72,Heart hurts | Internal pain | Body feels weak,True,True,high_risk_label_low_confidence,Patient reports increased heart rate with chest pricking sensation.,increased heart rate | pricking sensation | chest discomfort,heart | chest,medium,4,1249120_44220382_63464751.wav | 1249120_44220382_34886445.wav | 1249120_44160489_51266275.wav | 1249120_44142156_102100267.wav,Heart hurts | Head ache | Skin issue | Emotional pain,,anthropic/claude-haiku-4.5,1.6114,,0.001702,,,,,
1249120_44263136_100870435.wav,validate,data/recordings/validate/1249120_44263136_100870435.wav,gold,zero_shot,44263136,44140394,no_clipping,light_noise,audible_speaker,3.67,The joints in my fingers are painful in the morning.,The joints in my fingers are painful in the morning.,,,,,Joint pain,Joint pain,True,1.0,1.0,0.92,Joint pain | Muscle pain | Body feels weak,True,False,auto_accept,Patient experiences morning joint pain in the fingers.,Joint pain | Morning stiffness,Fingers | Joints,low,0,,,,anthropic/claude-haiku-4.5,1.8458,,0.001516,,,,,
1249120_44263136_100870435.wav,validate,data/recordings/validate/1249120_44263136_100870435.wav,gold,few_shot,44263136,44140394,no_clipping,light_noise,audible_speaker,3.67,The joints in my fingers are painful in the morning.,The joints in my fingers are painful in the morning.,,,,,Joint pain,Joint pain,True,1.0,1.0,0.92,Joint pain | Muscle pain | Body feels weak,True,False,auto_accept,"Patient experiences painful joints in the fingers, particularly in the morning.",joint pain | morning stiffness,fingers | joints,low,4,1249120_44142156_77498968.wav | 1249120_44142156_72215245.wav | 1249120_44220382_95472690.wav | 1249120_44246595_51049878.wav,Hair falling out | Hard to breath | Muscle pain | Body feels weak,,anthropic/claude-haiku-4.5,1.6713,,0.001692,,,,,
1249120_44263136_13651055.wav,validate,data/recordings/validate/1249120_44263136_13651055.wav,gold,zero_shot,44263136,38202325,no_clipping,light_noise,audible_speaker,3.33,My ankle joint throbs when I put pressure on my foot.,My ankle joint throbs when I put pressure on my foot.,,,,,Joint pain,Joint pain,True,1.0,1.0,0.92,Joint pain | Foot ache | Injury from sports,True,False,auto_accept,Patient reports throbbing ankle joint pain with weight-bearing.,throbbing pain | pain with pressure | pain with weight-bearing,ankle | foot | joint,medium,0,,,,anthropic/claude-haiku-4.5,1.5838,,0.001583,,,,,
1249120_44263136_13651055.wav,validate,data/recordings/validate/1249120_44263136_13651055.wav,gold,few_shot,44263136,38202325,no_clipping,light_noise,audible_speaker,3.33,My ankle joint throbs when I put pressure on my foot.,My ankle joint throbs when I put pressure on my foot.,,,,,Joint pain,Joint pain,True,1.0,1.0,0.85,Joint pain | Foot ache | Knee pain,True,False,auto_accept,Patient reports throbbing ankle joint pain with weight-bearing.,throbbing pain | pain with pressure | pain with weight-bearing,ankle | foot,low,4,1249120_44194084_42535299.wav | 1249120_44246595_26959468.wav | 1249120_44246595_72846473.wav | 1249120_44220382_41432308.wav,Knee pain | Heart hurts | Internal pain | Hard to breath,,anthropic/claude-haiku-4.5,1.7129,,0.001728,,,,,
